com_x,com_y,com_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
0.151472485429965,0.00137374889939054,0.55,0.168662699713405,0.0793695838743138,0,0.127537375398909,-0.0986262511006094,0.00963199999999997,-0.01719021428344,-0.0779958349749232,0.473824697472659,-1.01181601272328
0.15262410734046,0.00378793695485864,0.55,0.168662699713405,0.0793695838743138,0,0.129443437895802,-0.0962120630451413,0.010752,-0.0160385923729449,-0.0755816469194551,0.45915850503569,-0.944031547071536
0.153740758767303,0.00603732708501548,0.55,0.168662699713405,0.0793695838743138,0,0.1314060134211,-0.0939626729149845,0.011808,-0.0149219409461017,-0.0733322567892983,0.445493459994987,-0.878305444087544
0.154824874452868,0.00812682385124311,0.55,0.168662699713405,0.0793695838743138,0,0.133424198241228,-0.0918731761487569,0.0128,-0.0138378252605364,-0.0712427600230707,0.432799767140154,-0.81449439483517
0.155878818198727,0.0100609831840623,0.55,0.168662699713405,0.0793695838743138,0,0.135496669813617,-0.0899390168159376,0.013728,-0.0127838815146774,-0.0693086006902514,0.421049749193278,-0.75245926595391
0.156904888019673,0.0118440223168661,0.55,0.168662699713405,0.0793695838743138,0,0.137621706489052,-0.0881559776831339,0.014592,-0.0117578116937315,-0.0675255615574477,0.410217786461495,-0.692064796293034
0.157905321154303,0.0134798289811579,0.55,0.168662699713405,0.0793695838743138,0,0.139797208386024,-0.086520171018842,0.015392,-0.0107573785591017,-0.0658897548931558,0.400280260975922,-0.633179301988725
0.158882298943084,0.0149719698833472,0.55,0.168662699713405,0.0793695838743138,0,0.142020719385434,-0.0850280301166528,0.016128,-0.00978040077032078,-0.0643976139909666,0.391215504995122,-0.575674389341081
0.159837951584539,0.016323698481581,0.55,0.168662699713405,0.0793695838743138,0,0.14428945018871,-0.083676301518419,0.0168,-0.00882474812886542,-0.0630458853927328,0.383003753760852,-0.519424674865018
0.160774362779925,0.0175379620795722,0.55,0.168662699713405,0.0793695838743138,0,0.146600302377491,-0.0824620379204278,0.017408,-0.00788833693347931,-0.0618316217947416,0.375627102403055,-0.464307511904592
0.161693574276525,0.018617408252888,0.55,0.168662699713405,0.0793695838743138,0,0.148949893408381,-0.0813825917471119,0.017952,-0.00696912543687963,-0.0607521756214257,0.369069466900161,-0.410202723214734
0.162597590319466,0.0195643906217142,0.55,0.168662699713405,0.0793695838743138,0,0.151334582471966,-0.0804356093782858,0.018432,-0.00606510939393886,-0.0598051932525996,0.363316549009543,-0.35699233892724
0.163488382021768,0.0203809739826784,0.55,0.168662699713405,0.0793695838743138,0,0.153750497141307,-0.0796190260173216,0.018848,-0.00517431769163695,-0.0589886098916354,0.358355805091685,-0.30456033932975
0.164367891662151,0.0210689388109254,0.55,0.168662699713405,0.0793695838743138,0,0.156193560731535,-0.0789310611890746,0.0192,-0.00429480805125397,-0.0583006450633884,0.354176418760085,-0.252792401896808
0.165238036919971,0.0216297851422575,0.55,0.168662699713405,0.0793695838743138,0,0.158659520288888,-0.0783702148577425,0.0194880000000001,-0.00342466279343351,-0.0577397987320563,0.350769277297242,-0.201575652021496
0.166100715056523,0.0220647358438071,0.55,0.168662699713405,0.0793695838743138,0,0.161143975124677,-0.0779352641561929,0.0197120000000001,-0.00256198465688189,-0.0573048480305067,0.348126951785328,-0.150798416904067
0.166957807051817,0.0223747392803709,0.55,0.168662699713405,0.0793695838743138,0,0.1636424058072,-0.077625260719629,0.019872,-0.00170489266158735,-0.0569948445939428,0.346243680908203,-0.100349982061031
0.167811181705866,0.0225604713822214,0.55,0.168662699713405,0.0793695838743138,0,0.166150203522527,-0.0774395286177785,0.019968,-0.000851518007538438,-0.0568091124920923,0.345115358389461,-0.0501203499237115
0.168662699713405,0.0226223371189021,0.55,0.168662699713405,0.0793695838743138,0,0.168662699713405,-0.0773776628810979,0.02,-1.38777878078145e-17,-0.0567472467554117,0.344739524039126,0
0.169514217720943,0.0225604713822214,0.55,0.168662699713405,0.0793695838743138,0,0.171175195904283,-0.0774395286177786,0.019968,0.000851518007538452,-0.0568091124920924,0.345115358389461,0.0501203499237142
0.170367592374992,0.0223747392803709,0.55,0.168662699713405,0.0793695838743138,0,0.17368299361961,-0.077625260719629,0.019872,0.00170489266158734,-0.0569948445939429,0.346243680908203,0.100349982061032
0.171224684370287,0.0220647358438071,0.55,0.168662699713405,0.0793695838743138,0,0.176181424302133,-0.0779352641561929,0.0197120000000001,0.00256198465688191,-0.0573048480305067,0.348126951785328,0.15079841690407
0.172087362506838,0.0216297851422575,0.55,0.168662699713405,0.0793695838743138,0,0.178665879137921,-0.0783702148577425,0.0194880000000001,0.0034246627934335,-0.0577397987320563,0.350769277297242,0.201575652021496
0.172957507764659,0.0210689388109253,0.55,0.168662699713405,0.0793695838743138,0,0.181131838695274,-0.0789310611890747,0.0192,0.00429480805125398,-0.0583006450633885,0.354176418760085,0.25279240189681
0.173837017405042,0.0203809739826784,0.55,0.168662699713405,0.0793695838743138,0,0.183574902285503,-0.0796190260173216,0.018848,0.00517431769163694,-0.0589886098916354,0.358355805091685,0.304560339329751
0.174727809107344,0.0195643906217142,0.55,0.168662699713405,0.0793695838743138,0,0.185990816954844,-0.0804356093782858,0.018432,0.00606510939393884,-0.0598051932525996,0.363316549009542,0.356992338927241
0.175631825150284,0.018617408252888,0.55,0.168662699713405,0.0793695838743138,0,0.188375506018428,-0.0813825917471119,0.017952,0.00696912543687961,-0.0607521756214258,0.369069466900161,0.410202723214735
0.176551036646884,0.0175379620795723,0.55,0.168662699713405,0.0793695838743138,0,0.190725097049319,-0.0824620379204277,0.017408,0.0078883369334793,-0.0618316217947415,0.375627102403055,0.464307511904593
0.17748744784227,0.016323698481581,0.55,0.168662699713405,0.0793695838743138,0,0.1930359492381,-0.083676301518419,0.0168,0.00882474812886538,-0.0630458853927328,0.383003753760851,0.519424674865018
0.178443100483726,0.0149719698833472,0.55,0.168662699713405,0.0793695838743138,0,0.195304680041375,-0.0850280301166528,0.016128,0.00978040077032076,-0.0643976139909666,0.391215504995122,0.575674389341081
0.179420078272506,0.0134798289811578,0.55,0.168662699713405,0.0793695838743138,0,0.197528191040785,-0.0865201710188421,0.015392,0.0107573785591017,-0.0658897548931559,0.400280260975922,0.633179301988726
0.180420511407136,0.0118440223168661,0.55,0.168662699713405,0.0793695838743138,0,0.199703692937758,-0.0881559776831338,0.014592,0.0117578116937315,-0.0675255615574477,0.410217786461494,0.692064796293035
0.181446581228082,0.0100609831840623,0.55,0.168662699713405,0.0793695838743138,0,0.201828729613192,-0.0899390168159376,0.013728,0.0127838815146774,-0.0693086006902514,0.421049749193277,0.75245926595391
0.182500524973941,0.00812682385124311,0.55,0.168662699713405,0.0793695838743138,0,0.203901201185582,-0.0918731761487568,0.0128,0.0138378252605363,-0.0712427600230707,0.432799767140154,0.81449439483517
0.183584640659506,0.00603732708501545,0.55,0.168662699713405,0.0793695838743138,0,0.205919386005709,-0.0939626729149845,0.011808,0.0149219409461017,-0.0733322567892983,0.445493459994987,0.878305444087545
