time_step,com_x,com_y,com_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z
3.2,0.2547465048501856,0.03560238600909087,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.23788492529253577,-0.06439761399113124,0.016127999999999643
3.21,0.25570215749164094,0.03695411460732044,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.24015365609581132,-0.06304588539291482,0.01679999999999965
3.22,0.256638568687027,0.03816837820530694,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2424645082845923,-0.06183162179494209,0.017407999999999646
3.23,0.25755778018362674,0.039247824378617804,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.24481409931548312,-0.06075217562164556,0.01795199999999969
3.24,0.25846179622656745,0.04019480674743854,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.24719878837906747,-0.05980519325283966,0.01843199999999967
3.25,0.2593525879288694,0.04101139010839704,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.24961470304840833,-0.05898860989189645,0.018847999999999643
3.2600000000000002,0.26023209756925236,0.0416993549366379,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.252057766638637,-0.05830064506367125,0.019199999999999662
3.27,0.26110224282707284,0.04226020126796351,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2545237261959897,-0.05773979873236164,0.019487999999999672
3.2800000000000002,0.26196492096362445,0.04269515196950614,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.257008181031778,-0.057304848030835256,0.019711999999999674
3.29,0.262822012958919,0.04300515540606264,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2595066117143013,-0.056994844594295206,0.019871999999999668
3.3000000000000003,0.2636753876129679,0.0431908875079053,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2620144094296286,-0.056809112492469116,0.019967999999999653
3.31,0.26452690562050635,0.04325275324457762,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2645269056205064,-0.05674724675581345,0.019999999999999685
3.3200000000000003,0.2653784236280448,0.04319088750788825,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.26703940181138414,-0.05680911249251946,0.019967999999999653
3.33,0.2662317982820937,0.04300515540602847,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.26954719952671147,-0.056994844594395806,0.019871999999999668
3.34,0.26708889027738825,0.04269515196945475,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2720456302092347,-0.05730484803098597,0.019711999999999674
3.35,0.26795156841393986,0.04226020126789484,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2745300850450231,-0.05773979873256213,0.019487999999999672
3.36,0.26882171367176033,0.04169935493655182,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.27699604460237576,-0.05830064506392115,0.019199999999999662
3.37,0.2697012233121433,0.04101139010829332,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2794391081926044,-0.05898860989219531,0.018847999999999643
3.38,0.27059201501444524,0.04019480674731696,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.28185502286194525,-0.059805193253186964,0.01843199999999967
3.39,0.27149603105738596,0.039247824378478076,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.28423971192552966,-0.06075217562204068,0.01795199999999969
3.4,0.27241524255398564,0.03816837820514878,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2865893029564204,-0.06183162179538431,0.017407999999999646
3.41,0.27335165374937176,0.03695411460714351,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.28890015514520145,-0.06304588539340335,0.01679999999999965
3.42,0.2743073063908271,0.03560238600889473,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.29116888594847695,-0.06439761399166528,0.016127999999999643
3.43,0.275284284179608,0.03411024510668982,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2933923969478869,-0.06588975489388268,0.015391999999999628
3.44,0.27628471731423787,0.03247443844238164,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2955678988448593,-0.06752556155820263,0.01459199999999966
3.45,0.2773107871351837,0.030691399309560607,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.29769293552029386,-0.06930860069103469,0.01372799999999963
3.46,0.27836473088104274,0.028757239976723234,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2997654070926835,-0.07124276002388226,0.012799999999999645
3.47,0.279448846566608,0.02666774321047663,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.30178359191281096,-0.07333225679013823,0.011807999999999652
3.48,0.28056549799345126,0.024418353080299715,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3037461674381095,-0.07558164692032363,0.01075199999999965
3.49,0.2817171199039463,0.022004165024810687,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3056522299350023,-0.0779958349758202,0.00963199999999964
3.5,0.28290622328997184,0.01941991515788012,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3075013129630446,-0.08058008484275739,0.008447999999999622
3.5100000000000002,0.2841354008678682,0.0166599687912745,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3092934046004458,-0.08334003120936864,0.007199999999999651
3.52,0.2854073327315859,0.013718308148804759,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3110289633765344,-0.08628169185184303,0.005887999999999616
3.5300000000000002,0.2867247921963518,0.010588519245189595,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.31270893288292523,-0.08941148075546183,0.004511999999999627
3.54,0.2880906518455949,0.007263777901028612,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3143347550415281,-0.09273622209962541,0.0030719999999996306
3.5500000000000003,0.28950788979431585,0.0037368348633872867,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.31590838201408467,-0.0962631651372683,0.0015679999999996252
3.56,0.290979596182557,-4.4490799933072367e-13,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.5700000000000003,0.290979596182557,-4.4490799933072367e-13,0.4499999999999996,0.2645269056205064,0.1000000000002113,-3.885780586188048e-16,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.58,0.29245130257079816,-0.0037368348642470017,0.4499999999999996,0.2660508103510294,0.09626316513641192,0.0015679999999996252,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.59,0.2938685405195191,-0.007263777901858198,0.4499999999999996,0.267624437323586,0.0927362220988089,0.0030719999999996306,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.6,0.2952344001687622,-0.010588519245988956,0.4499999999999996,0.2692502594821888,0.08941148075469171,0.004511999999999627,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.61,0.2965518596335281,-0.013718308149573602,0.4499999999999996,0.2709302289885796,0.086281691851126,0.005887999999999616,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.62,0.29782379149724575,-0.016659968792012703,0.4499999999999996,0.2726657877646682,0.08334003120871111,0.007199999999999596,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.63,0.2990529690751421,-0.019419915158587195,0.4499999999999996,0.2744578794020694,0.08058008484216601,0.008447999999999622,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.64,0.30024207246116763,-0.022004165025486327,0.4499999999999996,0.2763069624301117,0.07799583497530134,0.009631999999999585,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.65,0.3013936943716627,-0.02441835308094341,0.4499999999999996,0.2782130249270045,0.07558164691988366,0.010751999999999595,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.66,0.30251034579850594,-0.026667743211087794,0.4499999999999996,0.28017560045230305,0.07333225678978345,0.011807999999999597,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.67,0.3035944614840712,-0.028757239977301355,0.4499999999999996,0.2821937852724305,0.07124276002361865,0.01279999999999959,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.68,0.30464840522993025,-0.03069139931010499,0.4499999999999996,0.28426625684482015,0.06930860069086821,0.01372799999999963,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.69,0.30567447505087614,-0.03247443844289144,0.4499999999999996,0.2863912935202548,0.06752556155813914,0.014591999999999605,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.7,0.3066749081855059,-0.0341102451071644,0.4499999999999996,0.288566795417227,0.06588975489392754,0.015391999999999628,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.71,0.30765188597428683,-0.035602386009333034,0.4499999999999996,0.29079030641663706,0.064397613991824,0.016127999999999587,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.72,0.3086075386157422,-0.03695411460754454,0.4499999999999996,0.29305903721991255,0.06304588539368106,0.016799999999999593,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.73,0.30954394981112826,-0.03816837820551151,0.4499999999999996,0.2953698894086935,0.06183162179578586,0.01740799999999959,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.74,0.310463161307728,-0.039247824378801366,0.4499999999999996,0.29771948043958435,0.060752175622570695,0.017951999999999635,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.75,0.3113671773506687,-0.040194806747599544,0.4499999999999996,0.3001041695031687,0.05980519325384983,0.018431999999999615,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.7600000000000002,0.31225796905297065,-0.0410113901085339,0.4499999999999996,0.3025200841725096,0.05898860989299512,0.018847999999999587,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.77,0.3131374786933536,-0.04169935493674897,0.4499999999999996,0.3049631477627382,0.05830064506486169,0.019199999999999606,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.7800000000000002,0.3140076239511741,-0.042260201268047096,0.4499999999999996,0.30742910732009093,0.0577397987336469,0.019487999999999617,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.79,0.3148703020877257,-0.04269515196956048,0.4499999999999996,0.3099135621558793,0.0573048480322182,0.01971199999999962,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.8000000000000003,0.31572739408302025,-0.04300515540608592,0.4499999999999996,0.31241199283840254,0.05699484459577847,0.019871999999999612,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.81,0.31658076873706914,-0.043190887507895626,0.4499999999999996,0.3149197905537299,0.05680911249405515,0.019967999999999597,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.8200000000000003,0.3174322867446076,-0.04325275324453303,0.4499999999999996,0.3174322867446076,0.056747246757504484,0.01999999999999963,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.83,0.31828380475214607,-0.04319088750780671,0.4499999999999996,0.3199447829354854,0.05680911249431754,0.019967999999999597,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.84,0.31913717940619496,-0.04300515540590786,0.4499999999999996,0.3224525806508127,0.05699484459630278,0.019871999999999612,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.85,0.3199942714014895,-0.04269515196929287,0.4499999999999996,0.324951011333336,0.05730484803300348,0.01971199999999962,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.86,0.3208569495380411,-0.042260201267689396,0.4499999999999996,0.32743546616912433,0.057739798734691636,0.019487999999999617,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.87,0.3217270947958616,-0.04169935493630043,0.4499999999999996,0.329901425726477,0.05830064506616394,0.019199999999999606,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.88,0.32260660443624456,-0.041011390107993484,0.4499999999999996,0.3323444893167057,0.05898860989455253,0.018847999999999587,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.89,0.3234973961385465,-0.040194806746966086,0.4499999999999996,0.3347604039860465,0.05980519325565957,0.018431999999999615,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.9,0.3244014121814872,-0.03924782437807347,0.4499999999999996,0.33714509304963086,0.0607521756246295,0.017951999999999635,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.91,0.3253206236780869,-0.03816837820468761,0.4499999999999996,0.33949468408052164,0.06183162179809005,0.01740799999999959,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.92,0.326257034873473,-0.03695411460662283,0.4499999999999996,0.3418055362693027,0.0630458853962266,0.016799999999999593,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.93,0.3272126875149284,-0.035602386008311476,0.4499999999999996,0.3440742670725782,0.06439761399460651,0.016127999999999587,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.94,0.32818966530370924,-0.03411024510604077,0.4499999999999996,0.34629777807198814,0.06588975489694232,0.015391999999999573,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.95,0.32919009843833913,-0.03247443844166342,0.4499999999999996,0.3484732799689605,0.06752556156138102,0.014591999999999605,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.96,0.33021616825928496,-0.03069139930876974,0.4499999999999996,0.3505983166443951,0.06930860069433209,0.013727999999999574,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.97,0.331270112005144,-0.028757239975856053,0.4499999999999996,0.35267078821678477,0.07124276002729897,0.01279999999999959,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.98,0.33235422769070927,-0.02666774320952929,0.4499999999999996,0.3546889730369122,0.0733322567936745,0.011807999999999597,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
3.99,0.3334708791175525,-0.02441835307926822,0.4499999999999996,0.35665154856221076,0.07558164692397974,0.010751999999999595,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.0,0.3346225010280476,-0.022004165023690847,0.4499999999999996,0.35855761105910355,0.07799583497959652,0.009631999999999585,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.01,0.3358116044140731,-0.01941991515666755,0.4499999999999996,0.3604066940871458,0.08058008484665427,0.008447999999999567,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.0200000000000005,0.3370407819919694,-0.016659968789964633,0.4499999999999996,0.36219878572454695,0.08334003121338658,0.007199999999999596,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.03,0.3383127138556872,-0.013718308147392777,0.4499999999999996,0.36393434450063566,0.08628169185598265,0.00588799999999956,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.04,0.3396301733204531,-0.010588519243670491,0.4499999999999996,0.36561431400702654,0.08941148075972387,0.004511999999999572,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.05,0.34099603296969616,-0.007263777899397125,0.4499999999999996,0.36724013616562934,0.09273622210401081,0.003071999999999575,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.0600000000000005,0.3424132709184171,-0.003736834861637922,0.4499999999999996,0.3688137631381859,0.09626316514177818,0.0015679999999995697,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.07,0.34388497730665823,2.317895875236786e-12,0.4499999999999996,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3174322867446076,-0.10000000000110103,-3.885780586188048e-16
4.08,0.34388497730665823,2.317895875236786e-12,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.31743228674460766,-0.10000000000110103,-4.440892098500626e-16
4.09,0.3453566836948994,0.003736834866116978,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.31895619147513066,-0.09626316513731614,0.0015679999999995697
4.1,0.34677392164362036,0.007263777903719126,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32052981844768724,-0.09273622209975656,0.003071999999999575
4.11,0.34813978129286344,0.010588519247834799,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32215564060629004,-0.08941148075571162,0.004511999999999572
4.12,0.34945724075762935,0.013718308151398267,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32383561011268086,-0.08628169185224678,0.00588799999999956
4.13,0.350729172621347,0.01665996879381007,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32557116888876947,-0.08334003120996114,0.00719999999999954
4.14,0.3519583501992434,0.01941991516035106,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32736326052617065,-0.08058008484357332,0.008447999999999567
4.15,0.3531474535852689,0.022004165027210434,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.32921234355421297,-0.07799583497689352,0.00963199999999953
4.16,0.35429907549576395,0.024418353082621413,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.33111840605110576,-0.07558164692168783,0.01075199999999954
4.17,0.3554157269226072,0.026667743212713257,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3330809815764043,-0.07333225679182616,0.011807999999999541
4.18,0.35649984260817247,0.0287572399788677,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.33509916639653176,-0.07124276002592587,0.012799999999999534
4.19,0.3575537863540315,0.030691399311605527,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.33717163796892136,-0.06930860069346519,0.013727999999999574
4.2,0.3585798561749774,0.03247443844431934,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.33929667464435603,-0.06752556156105041,0.01459199999999955
4.21,0.35958028930960717,0.034110245108512655,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3414721765413283,-0.06588975489717683,0.015391999999999573
4.22,0.3605572670983881,0.03560238601059448,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3436956875407383,-0.06439761399543417,0.01612799999999953
4.23,0.36151291973984345,0.03695411460871181,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3459644183440138,-0.06304588539767414,0.016799999999999538
4.24,0.3624493309352295,0.03816837820657707,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3482752705327948,-0.06183162180018286,0.017407999999999535
4.25,0.36336854243182926,0.039247824379757414,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3506248615636856,-0.060752175627391734,0.01795199999999958
4.26,0.36427255847476997,0.040194806748438054,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.35300955062726996,-0.05980519325911398,0.01843199999999956
4.2700000000000005,0.3651633501770719,0.0410113901092466,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.35542546529661084,-0.05898860989872042,0.018847999999999532
4.28,0.3660428598174549,0.04169935493732731,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.35786852888683945,-0.05830064507106515,0.01919999999999955
4.29,0.36691300507527536,0.04226020126848221,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3603344884441922,-0.05773979874034447,0.01948799999999956
4.3,0.36777568321182696,0.042695151969843234,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.36281894327998054,-0.05730484803942473,0.019711999999999563
4.3100000000000005,0.3686327752071215,0.0430051554062068,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.36531737396250374,-0.05699484460350777,0.019871999999999557
4.32,0.3694861498611704,0.043190887507844805,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3678251716778311,-0.05680911250231993,0.01996799999999954
4.33,0.37033766786870886,0.043252753244300286,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.37033766786870886,-0.05674724676631641,0.019999999999999574
4.34,0.37118918587624733,0.043190887507381426,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.37285016405958665,-0.056809112503687226,0.01996799999999954
4.3500000000000005,0.3720425605302962,0.043005155405278994,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.375357961774914,-0.056994844606239825,0.019871999999999557
4.36,0.37289965252559076,0.042695151968448954,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3778563924574372,-0.05730484804351647,0.019711999999999563
4.37,0.3737623306621424,0.042260201266618475,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3803408472932256,-0.05773979874578823,0.01948799999999956
4.38,0.37463247591996285,0.04169935493499006,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3828068068505783,-0.05830064507785087,0.01919999999999955
4.39,0.3755119855603458,0.04101139010643071,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.38524987044080694,-0.05898860990683565,0.018847999999999532
4.4,0.37640277726264776,0.04019480674513738,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.38766578511014776,-0.05980519326854397,0.01843199999999956
4.41,0.3773067933055885,0.039247824375964746,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3900504741737321,-0.06075217563811949,0.01795199999999958
4.42,0.37822600480218815,0.038168378202284164,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3924000652046229,-0.06183162181218929,0.017407999999999535
4.43,0.3791624159975743,0.03695411460390932,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3947109173934039,-0.06304588541093811,0.016799999999999538
4.44,0.38011806863902964,0.03560238600527185,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.39697964819667947,-0.06439761400993288,0.01612799999999953
4.45,0.3810950464278105,0.034110245102658324,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.3992031591960894,-0.06588975491288558,0.015391999999999517
4.46,0.38209547956244033,0.032474438437920666,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4013786610930617,-0.06752556157794297,0.01459199999999955
4.47,0.3831215493833862,0.030691399304648384,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.40350369776849637,-0.06930860071151429,0.013727999999999518
4.48,0.38417549312924526,0.02875723997133703,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.40557616934088603,-0.07124276004510278,0.012799999999999534
4.49,0.38525960881481053,0.026667743204592628,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4075943541610135,-0.07333225681210134,0.011807999999999541
4.5,0.3863762602416538,0.024418353073893048,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.409556929686312,-0.0755816469430311,0.01075199999999954
4.51,0.38752788215214884,0.022004165017855334,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4114629921832048,-0.0779958349992741,0.00963199999999953
4.5200000000000005,0.38871698553817435,0.019419915150348868,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4133120752112471,-0.08058008486696014,0.008447999999999511
4.53,0.3899461631160707,0.016659968783138898,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.41510416684864826,-0.08334003123432328,0.00719999999999954
4.54,0.39121809497978843,0.013718308140034996,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4168397256247369,-0.08628169187755334,0.005887999999999505
4.55,0.3925355544445543,0.010588519235754518,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.41851969513112774,-0.08941148078193245,0.004511999999999516
4.5600000000000005,0.3939014140937974,0.0072637778908955924,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4201455172897306,-0.09273622212686211,0.0030719999999995196
4.57,0.3953186520425183,0.003736834852522186,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4217191442622871,-0.09626316516527808,0.0015679999999995142
4.58,0.3967903584307595,-1.2077824851353114e-11,0.44999999999999957,0.37033766786870886,0.10000000000573672,-4.440892098500626e-16,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.59,0.3967903584307595,-1.2077824851353114e-11,0.4499999999999995,0.3703376678687089,0.10000000000573672,-4.996003610813204e-16,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.6000000000000005,0.39826206481900067,-0.0037368348758612113,0.4499999999999995,0.3718615725992319,0.09626316514202735,0.0015679999999995142,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.61,0.3996793027677216,-0.0072637779134162445,0.4499999999999995,0.3734351995717885,0.09273622210469405,0.0030719999999995196,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.62,0.4010451624169647,-0.010588519257453272,0.4499999999999995,0.3750610217303913,0.0894114807610256,0.004511999999999516,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.63,0.4023626218817306,-0.013718308160906398,0.4499999999999995,0.3767409912367821,0.08628169185808646,0.005887999999999505,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.64,0.40363455374544827,-0.01665996880317594,0.4499999999999995,0.3784765500128707,0.08334003121647426,0.007199999999999485,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.65,0.40486373132334463,-0.019419915169542404,0.4499999999999995,0.3802686416502719,0.08058008485090593,0.008447999999999511,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.66,0.4060528347093702,-0.022004165036194623,0.4499999999999995,0.3821177246783143,0.07799583498518944,0.009631999999999474,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.67,0.4072044566198652,-0.024418353091365377,0.4499999999999995,0.384023787175207,0.07558164693108836,0.010751999999999484,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.68,0.40832110804670846,-0.02666774322118337,0.4499999999999995,0.38598636270050557,0.07333225680246976,0.011807999999999486,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.69,0.4094052237322737,-0.028757239987029795,0.4499999999999995,0.388004547520633,0.07124276003794769,0.012799999999999478,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.7,0.41045916747813277,-0.030691399319424717,0.4499999999999995,0.39007701909302267,0.06930860070699688,0.013727999999999518,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.71,0.41148523729907865,-0.03247443845176,0.4499999999999995,0.3922020557684573,0.06752556157621975,0.014591999999999494,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.72,0.41248567043370843,-0.03411024511553834,0.4499999999999995,0.3943775576654296,0.06588975491410747,0.015391999999999517,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
4.73,0.41346264822248935,-0.03560238601716785,0.4499999999999995,0.3966010686648396,0.06439761401424533,0.016127999999999476,0.4232430489928101,-0.10000000002989229,-4.996003610813204e-16
