,pel_x,pel_y,pel_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
46,-0.030678470414281542,0.0050360793560222175,0.55,-0.005451527075786039,0.14869494165783284,0.017254925743170127,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014950312604461438,0.13488428102033911,0.006898121274591267,-0.34224445546619814
47,-0.03068432851476155,0.005550649035200389,0.55,-0.005505089856490201,0.1581486326532502,0.017804525556400434,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014796225532611924,0.1358766867037051,0.005585198854104318,-0.4617501752509797
48,-0.030685630811655,0.006344125383677606,0.55,-0.0055646858793440964,0.16824295551970522,0.018292796093653876,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014674400092647844,0.13716535737969276,0.004284454379204969,-0.5822626932995589
49,-0.030774045045437046,0.007484246165167411,0.55,-0.005630005304365918,0.17894596818338923,0.018719737354930467,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001458457065685964,0.13875310286076942,0.0029930517117623483,-0.7040447746317233
50,-0.030916885804951607,0.00894678134855039,0.55,-0.005700735307677518,0.1902251587630965,0.019085349340230193,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014526541361499269,0.14064338506092966,0.00170817508248575,-0.827361952418046
51,-0.030989393522968492,0.010816578085730458,0.55,-0.005776561196072809,0.20204759509070283,0.019389632049553067,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001450018567971963,0.14284032554403897,0.0004270229514324156,-0.9524831069473622
52,-0.031034138040388785,0.01295924152700003,0.55,-0.005857167571445849,0.21438007993195865,0.01963258548289908,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014505446145695953,0.14534871451047543,-0.0008531981004591967,-1.0796810518922961
53,-0.031045201797581842,0.01536817658855039,0.55,-0.005942239540314113,0.22718931135007334,0.019814209640268234,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0014542334229327544,0.1481740212416637,-0.0021352794621292445,-1.209233129151114
54,-0.03106872842741563,0.01817531416291264,0.55,-0.006031463963586748,0.24044204764319974,0.019934504521660526,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001461093036124669,0.15132240602527472,-0.0034220165787300434,-1.3414218135629097
55,-0.031108510520320383,0.021334839911288747,0.55,-0.006124530741660854,0.2541052762779531,0.01999347012707596,-0.0032978600380963174,-0.1315739986129256,0.0,-0.00147113841081893,0.15480073358709268,-0.004716215046803574,-1.4765353288146292
56,-0.031158052633553215,0.024840571667094954,0.55,-0.006221134129881594,0.26814638623455583,0.019991106456514543,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001484391449910964,0.15861658805883613,-0.0060206967315932424,-1.6148682758828676
57,-0.031191394970815578,0.028694731120388263,0.55,-0.006320974079374353,0.2825333431751479,0.019927413509976264,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015008810502750178,0.16277828951456885,-0.007338305919827647,-1.7567222753806717
58,-0.03118834409600213,0.03291804496390626,0.55,-0.006423757598249972,0.297234866845271,0.019802391287461123,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015206431657707907,0.16729491211175657,-0.008671915521392242,-1.9024066252099427
